Source,Number,Content,Time,ConversationID,SIMCardID,Local,Reserved
From,106980095533,"【建设银行】云哨告警触发 | tcs名称: 建行云 | 地域: bj2 | 产品: tcs | 规则: 进程存活状态 | 对象: global.10.90.58.204.clb-eip-eip.tgwadm | 等级: 重要 | 策略: CLB-稻香湖-政务区-BJ_DXH_ZW_AZ3_EIP_YJ-物理服务器-process  | 当前值为: 0.00 | 描述: biz_name="clb", cluster="global", comm="tgwadm", hostType="physics", module_name="clb-eip-eip", node="10.90.58.204", set_name="clb-eip", sn="71004366A035", tcs_cluster="global" | 开始时间: 2025-07-16 01:24:08",2025/07/16 01:24:18,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.229.135.18，告警名称:mem.pool0，告警内容: mem.pool0已恢复到59.89 %，区域：稻香湖自用区，发生时间：2025-07-16 00:56:29，首次发生时间：2025-07-16 00:56:29，物理子系统：P-VPC,P-VPC 自用区-虚拟私有网络 ，部署单元：自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS，IP：10.229.135.18，告警来源：Infrastructure Monitoring",2025/07/16 00:57:05,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.251.130.8，告警名称:mem.pool0，告警内容: mem.pool0已达到61.18 %, 连续6次大于阈值60.0%，区域：南湖标准区，发生时间：2025-07-16 00:29:52，首次发生时间：2025-07-16 00:29:52，物理子系统：C-VPC,C-VPC 标准区-虚拟私有网络 ，部署单元：C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组，IP：10.251.130.8，告警来源：Infrastructure Monitoring",2025/07/16 00:30:25,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.128.16.133,告警名称:10.128.16.133发生了l7_master与db规则比对不一致告警 ,告警内容: 对10.128.16.133中日志内容进行监测，检测到包含:Mem DIFF with Db、fatal触发告警，区域：内蒙信创区, 发生时间：2025-07-16 00:19:55，首次发生时间：2025-07-16 00:19:55，P-DTS | 应用测试信创内蒙一区-Node-TCS集群| 10.128.16.133，告警来源：LogMon",2025/07/16 00:20:27,1491,0,,
From,106980095533,"【建设银行】您的物理服务器 | 进程不存在 | 告警已恢复  告警对象：10.229.129.205 | ip:10.229.129.205|msg:process ospfd does not exist| 地域：北京  告警策略：CLB-稻香湖-自用区-AZ0-四层内网-YJ-SET1-物理服务器 触发时间：2025-07-15 20:25:59 恢复时间：2025-07-15 20:45:59",2025/07/15 20:46:06,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.229.129.205,告警名称:count.ospf ,告警内容: count.ospf已恢复到1 个，区域：稻香湖自用区, 发生时间：2025-07-15 20:34:00，首次发生时间：2025-07-15 20:23:58，P-CLB 自用区-负载均衡 ,P-CLB | P-CLBDX0LD4LANAZYJ001,自用北京零区-负载均衡CLB网关节点-四层-内网-ipv4-应急集群| 10.229.129.205 ，告警来源：Infrastructure Monitoring",2025/07/15 20:34:50,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.229.129.205,告警名称:count.zebra ,告警内容: count.zebra已恢复到1 个，区域：稻香湖自用区, 发生时间：2025-07-15 20:34:00，首次发生时间：2025-07-15 20:23:58，P-CLB 自用区-负载均衡 ,P-CLB | P-CLBDX0LD4LANAZYJ001,自用北京零区-负载均衡CLB网关节点-四层-内网-ipv4-应急集群| 10.229.129.205 ，告警来源：Infrastructure Monitoring",2025/07/15 20:34:46,1491,0,,
From,106980095533,"【建设银行】您的物理服务器 | 进程不存在 | 告警被触发  告警对象：10.229.129.205 | ip:10.229.129.205|msg:process ospfd does not exist| 地域：北京  告警策略：CLB-稻香湖-自用区-AZ0-四层内网-YJ-SET1-物理服务器 触发时间：2025-07-15 20:25:59",2025/07/15 20:26:07,1491,0,,
From,106980095533,"【建设银行】告警级别：主要告警 ，告警对象：10.229.129.205,告警名称:count.zebra ,告警内容: count.zebra已达到0 个, 连续3次小于阈值1.0个，区域：稻香湖自用区, 发生时间：2025-07-15 20:23:58，首次发生时间：2025-07-15 20:23:58，P-CLB 自用区-负载均衡 ,P-CLB | P-CLBDX0LD4LANAZYJ001,自用北京零区-负载均衡CLB网关节点-四层-内网-ipv4-应急集群| 10.229.129.205 ，告警来源：Infrastructure Monitoring",2025/07/15 20:24:48,1491,0,,
From,106980095533,"【建设银行】告警级别：主要告警 ，告警对象：10.229.129.205,告警名称:count.ospf ,告警内容: count.ospf已达到0 个, 连续3次小于阈值1.0个，区域：稻香湖自用区, 发生时间：2025-07-15 20:23:58，首次发生时间：2025-07-15 20:23:58，P-CLB 自用区-负载均衡 ,P-CLB | P-CLBDX0LD4LANAZYJ001,自用北京零区-负载均衡CLB网关节点-四层-内网-ipv4-应急集群| 10.229.129.205 ，告警来源：Infrastructure Monitoring",2025/07/15 20:24:46,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.227.44.5,告警名称:starttimes ,告警内容: starttimes已恢复到0 ，区域：稻香湖自用区, 发生时间：2025-07-15 20:05:01，首次发生时间：2025-07-15 20:00:00，P-CLB,P-CLB 自用区-负载均衡 | P-CLBDX1 U LD7LANAZ001,自用北京一区-负载均衡CLB网关节点-七层-内网-ipv4-运营集群| 10.227.44.5，告警来源：Infrastructure Monitoring",2025/07/15 20:05:37,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：overlay cvm，告警名称：稻香湖标准区AZ1AZ2-CLB-一类拨测告警 ，告警内容：稻香湖标准区_EIP_拨测:From BJ_DXH_AZ_WAN_EIP_SET1 to clbpatrol4.yunbj01.ccb.com:30001 is unreachable,test test test please_check_it! 07-15,20:04:38,10.221.255.15 ， 发生时间：2025-07-15 20:04:38，首次发生时间：2025-07-15 20:04:38，告警来源：GWP-网关平台",2025/07/15 20:04:57,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.227.44.5,告警名称:starttimes ,告警内容: starttimes已达到1 , 连续1次大于阈值0.0，区域：稻香湖自用区, 发生时间：2025-07-15 20:00:00，首次发生时间：2025-07-15 20:00:00，P-CLB,P-CLB 自用区-负载均衡 | P-CLBDX1 U LD7LANAZ001,自用北京一区-负载均衡CLB网关节点-七层-内网-ipv4-运营集群| 10.227.44.5，告警来源：Infrastructure Monitoring",2025/07/15 20:00:37,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：overlay cvm，告警名称：稻香湖标准区AZ1AZ2-CLB-一类拨测告警 ，告警内容：YUNBJ01_TGW_Patrol:BJ_DXH_AZ_LAN_YY_SET1,clbvip:10.233.152.80,underlayL4rule10.221.255.112:40001 is unreachable,test test test please_check_it! 07-15,19:57:18,10.221.255.15 ， 发生时间：2025-07-15 19:57:18，首次发生时间：2025-07-15 19:57:18，告警来源：GWP-网关平台",2025/07/15 19:57:41,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.232.130.134,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到69.95 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:18:34，首次发生时间：2025-07-15 17:15:38，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.134 ，告警来源：Infrastructure Monitoring",2025/07/15 17:19:17,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.230.130.72,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到68.64 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:17:08，首次发生时间：2025-07-15 17:15:43，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.72 ，告警来源：Infrastructure Monitoring",2025/07/15 17:17:57,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.232.130.69,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到69.33 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:16:13，首次发生时间：2025-07-15 17:15:28，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.69 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:56,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.230.130.136,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到68.57 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:16:06，首次发生时间：2025-07-15 17:15:36，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.136 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:52,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.230.130.71,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到69.86 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:59，首次发生时间：2025-07-15 17:15:28，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.71 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:45,1491,0,,
From,106980095533,"【建设银行】告警级别：恢复通知 ，告警对象：10.232.130.70,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已恢复到69.44 ,由告警规则关闭，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:40，首次发生时间：2025-07-15 17:15:35，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.70 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:28,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.230.130.72,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到70.54 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:43，首次发生时间：2025-07-15 17:15:43，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.72 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:26,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.230.130.136,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到71.55 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:36，首次发生时间：2025-07-15 17:15:36，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.136 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:25,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.230.130.71,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到70.08 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:28，首次发生时间：2025-07-15 17:15:28，P-DC 自用区-专线接入 ,P-DC | P-BMSXC1XGW001,自用信创北京一区-无状态裸金属网关节点-公共集群| 10.230.130.71 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:19,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.232.130.134,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到70.72 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:38，首次发生时间：2025-07-15 17:15:38，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.134 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:17,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.232.130.70,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到70.24 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:35，首次发生时间：2025-07-15 17:15:35，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.70 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:12,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警 ，告警对象：10.232.130.69,告警名称:xgw.max_elem_inuse ,告警内容: xgw.max_elem_inuse已达到71.48 , 连续5次大于阈值70.0，区域：稻香湖信创区, 发生时间：2025-07-15 17:15:28，首次发生时间：2025-07-15 17:15:28，P-DC 自用区-专线接入 ,P-DC | P-BMSXC2XGW001,自用信创北京二区-无状态裸金属网关节点-公共集群| 10.232.130.69 ，告警来源：Infrastructure Monitoring",2025/07/15 17:16:09,1491,0,,
From,106980095533,"【建设银行】|网络_DC_XGW_Linux操作系统健康检查每日巡检_自用北京零区三区_2025-07-15_17:15:00|作业执行异常",2025/07/15 17:15:48,1491,0,,
From,106980095533,"【建设银行】| 网络_DC_XGW_Linux操作系统健康检查每日巡检_自用信创北京五区_2025-07-15_17:15:00|作业执行异常",2025/07/15 17:15:30,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警, 聚合告警, 告警内容：vpc.sys_stats.tx_err已达到21901 pkts, 连续10次大于阈值20000.0pkts，在20秒内发生了5条告警，涉及以下设备：10.250.96.138,10.250.161.38,10.250.161.102,10.250.96.78,10.250.96.137，区域：南湖自用区，首次发生时间：2025-07-15 15:30:52，物理子系统：P-VPC,P-VPC 自用区-虚拟私有网络 , 部署单元:P-VPCGWWN1BGD004,自用武汉一区-VPCGW网关节点-大数据COS专属集群组，IP:10.250.96.138, 告警来源：Infrastructure Monitoring",2025/07/15 15:32:15,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警, 聚合告警, 告警内容：vpc.sys_stats.tx_err已达到21901 pkts, 连续10次大于阈值20000.0pkts，在20秒内发生了5条告警，涉及以下设备：10.250.96.138,10.250.161.38,10.250.161.102,10.250.96.78,10.250.96.137，区域：南湖自用区，首次发生时间：2025-07-15 15:30:52，物理子系统：P-VPC,P-VPC 自用区-虚拟私有网络 , 部署单元:P-VPCGWWN1BGD004,自用武汉一区-VPCGW网关节点-大数据COS专属集群组，IP:10.250.96.138, 告警来源：Infrastructure Monitoring",2025/07/15 15:32:09,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警, 聚合告警, 告警内容：vpc.sys_stats.tx_err已达到26971 pkts, 连续10次大于阈值20000.0pkts，在20秒内发生了24条告警，涉及以下设备：10.250.161.41,10.250.161.137,10.250.161.105,10.250.161.37,10.250.96.136,10.250.96.14,10.250.96.139,10.250.96.13,10.250.96.77,10.250.96.141,10.250.161.108,10.250.96.75,10.250.96.16,10.250.96.74,10.250.96.71,10.250.161.133,10.250.96.72,10.250.161.44,10.250.96.73,10.250.161.42,10.250.96.76,10.250.161.136,10.250.161.107,10.250.161.103，区域：南湖自用区，首次发生时间：2025-07-15 15:30:43，物理子系统：P-VPC,P-VPC 自用区-虚拟私有网络 , 部署单元:P-VPCGWWN1BGD005,自用武汉一区-VPCGW网关节点-大数据COS专属集群组，IP:10.250.161.41, 告警来源：Infrastructure Monitoring",2025/07/15 15:31:44,1491,0,,
From,106980095533,"【建设银行】告警级别：次要告警, 聚合告警, 告警内容：vpc.sys_stats.tx_err已达到26971 pkts, 连续10次大于阈值20000.0pkts，在20秒内发生了24条告警，涉及以下设备：10.250.161.41,10.250.161.137,10.250.161.105,10.250.161.37,10.250.96.136,10.250.96.14,10.250.96.139,10.250.96.13,10.250.96.77,10.250.96.141,10.250.161.108,10.250.96.75,10.250.96.16,10.250.96.74,10.250.96.71,10.250.161.133,10.250.96.72,10.250.161.44,10.250.96.73,10.250.161.42,10.250.96.76,10.250.161.136,10.250.161.107,10.250.161.103，区域：南湖自用区，首次发生时间：2025-07-15 15:30:43，物理子系统：P-VPC,P-VPC 自用区-虚拟私有网络 , 部署单元:P-VPCGWWN1BGD005,自用武汉一区-VPCGW网关节点-大数据COS专属集群组，IP:10.250.161.41, 告警来源：Infrastructure Monitoring",2025/07/15 15:31:40,1491,0,,
