Source,Number,Content,Time,ConversationID,SIMCardID,Local,Reserved
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.22 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 12:41:42，首次发生时间：2024-12-19 12:41:42【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 12:42:18,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到59.87 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 12:37:22，首次发生时间：2024-12-19 12:37:12【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 12:37:59,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.54 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 12:37:12，首次发生时间：2024-12-19 12:37:12【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 12:37:48,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已恢复到59.58 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 11:39:50，首次发生时间：2024-12-19 11:38:19【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 11:40:29,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已达到63.49 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 11:38:19，首次发生时间：2024-12-19 11:38:19【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 11:39:15,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已恢复到59.38 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 10:34:29，首次发生时间：2024-12-19 10:34:19【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 10:35:05,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已达到61.87 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 10:34:19，首次发生时间：2024-12-19 10:34:19【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 10:34:53,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已恢复到59.87 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 10:29:19，首次发生时间：2024-12-19 10:29:09【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 10:29:52,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.251.130.8，告警名称：mem.pool2 ，告警内容：mem.pool2已达到60.12 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 10:29:09，首次发生时间：2024-12-19 10:29:09【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 10:29:42,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.232.130.5,告警名称:icmp.request.delayed_time ,告警内容: ping延时已恢复到2 ms,由告警规则关闭，区域：稻香湖信创区, 发生时间：2024-12-19 10:18:36，首次发生时间：2024-12-19 09:17:54【P-DC(自用区-专线接入),P-DC | 自用信创北京二区-有状态裸金属网关节点-公共集群,P-BMSXC2SXGW001| 10.232.130.5 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 10:19:14,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.232.130.5,告警名称:icmp.request.delayed_time ,告警内容: ping延时已达到6 ms, 连续3次大于阈值5.0ms，区域：稻香湖信创区, 发生时间：2024-12-19 09:17:54，首次发生时间：2024-12-19 09:17:54【P-DC(自用区-专线接入),P-DC | 自用信创北京二区-有状态裸金属网关节点-公共集群,P-BMSXC2SXGW001| 10.232.130.5 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:23:33,1143,0,,
From,106980095533,"【告警级别：次要告警】【聚合告警】稻香湖标准区XGW告警内容：xgw.input_bps已达到9165 Mbps, 最近10分钟MIN大于阈值9000.0Mbps，在300秒内发生了3条告警，涉及以下设备：10.234.129.133,10.234.129.102,10.234.129.101，区域：稻香湖标准区，告警来源：Infrastructure Monitoring【建设银行】",2024/12/19 09:17:47,1143,0,,
From,106980095533,"【告警级别：次要告警】【聚合告警】稻香湖标准区XGW告警内容：xgw.output_bps已达到9047 Mbps, 最近10分钟MIN大于阈值9000.0Mbps，在300秒内发生了3条告警，涉及以下设备：10.234.129.133,10.234.129.102,10.234.129.101，区域：稻香湖标准区，告警来源：Infrastructure Monitoring【建设银行】",2024/12/19 09:17:46,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.234.129.168,告警名称:xgw.input_bps ,告警内容: xgw.input_bps已恢复到8324 Mbps,由告警规则关闭，区域：稻香湖标准区, 发生时间：2024-12-19 09:14:55，首次发生时间：2024-12-19 09:12:10【C-DC | C-BMSDX2XGWTERP001| 10.234.129.168 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:15:32,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.234.129.168,告警名称:xgw.output_bps ,告警内容: xgw.output_bps已恢复到8927 Mbps,由告警规则关闭，区域：稻香湖标准区, 发生时间：2024-12-19 09:14:50，首次发生时间：2024-12-19 09:12:10【C-DC | C-BMSDX2XGWTERP001| 10.234.129.168 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:15:26,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.234.129.167,告警名称:xgw.input_bps ,告警内容: xgw.input_bps已恢复到8301 Mbps,由告警规则关闭，区域：稻香湖标准区, 发生时间：2024-12-19 09:14:34，首次发生时间：2024-12-19 09:12:05【C-DC | C-BMSDX2XGWTERP001| 10.234.129.167 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:15:13,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.234.129.168,告警名称:xgw.input_bps ,告警内容: xgw.input_bps已达到9391 Mbps, 最近10分钟MIN大于阈值9000.0Mbps，区域：稻香湖标准区, 发生时间：2024-12-19 09:12:10，首次发生时间：2024-12-19 09:12:10【C-DC | C-BMSDX2XGWTERP001| 10.234.129.168 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:12:48,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.234.129.167,告警名称:xgw.input_bps ,告警内容: xgw.input_bps已达到9071 Mbps, 最近10分钟MIN大于阈值9000.0Mbps，区域：稻香湖标准区, 发生时间：2024-12-19 09:12:05，首次发生时间：2024-12-19 09:12:05【C-DC | C-BMSDX2XGWTERP001| 10.234.129.167 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:12:47,1143,0,,
From,106980095533,"【告警级别：次要告警 】告警对象：10.234.129.168,告警名称:xgw.output_bps ,告警内容: xgw.output_bps已达到9270 Mbps, 最近10分钟MIN大于阈值9000.0Mbps，区域：稻香湖标准区, 发生时间：2024-12-19 09:12:10，首次发生时间：2024-12-19 09:12:10【C-DC | C-BMSDX2XGWTERP001| 10.234.129.168 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 09:12:45,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到33.11 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 09:10:29，首次发生时间：2024-12-19 09:10:20【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:11:05,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已达到64.45 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 09:10:20，首次发生时间：2024-12-19 09:10:20【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:11:01,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到58.4 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 09:02:49，首次发生时间：2024-12-19 09:02:29【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:03:27,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已达到63.73 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 09:02:29，首次发生时间：2024-12-19 09:02:29【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:03:07,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到38.45 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 09:00:10，首次发生时间：2024-12-19 08:59:29【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:00:47,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.55 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 08:59:29，首次发生时间：2024-12-19 08:59:29【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 09:00:09,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到56.02 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 08:14:22，首次发生时间：2024-12-19 08:12:42【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 08:14:58,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.87 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 08:12:42，首次发生时间：2024-12-19 08:12:42【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 08:13:18,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到59.62 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 08:10:21，首次发生时间：2024-12-19 08:09:42【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 08:11:00,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.19 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 08:09:42，首次发生时间：2024-12-19 08:09:42【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 08:10:20,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到58.62 %,由告警规则关闭，区域：南湖标准区, 发生时间：2024-12-19 07:35:39，首次发生时间：2024-12-19 07:33:50【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 07:36:44,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.251.130.8，告警名称：mem.pool0 ，告警内容：mem.pool0已达到64.72 %, 连续6次大于阈值60.0%，区域：南湖标准区, 发生时间：2024-12-19 07:33:50，首次发生时间：2024-12-19 07:33:50【C-VPC,C-VPC(标准区-虚拟私有网络) | C-VPCGWWN2YL002,标准武汉二区-VPCGW网关节点-大数据COS专属集群组| 10.251.130.8 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 07:34:22,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到58.16 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 06:44:52，首次发生时间：2024-12-19 06:44:12【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 06:45:30,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.19，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.94 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 06:44:12，首次发生时间：2024-12-19 06:44:12【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.19 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 06:44:47,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.17，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到59.93 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 05:36:55，首次发生时间：2024-12-19 05:32:43【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.17 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 05:37:47,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.17，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.2 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 05:32:43，首次发生时间：2024-12-19 05:32:43【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.17 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 05:33:27,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.20，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到59.6 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 04:00:51，首次发生时间：2024-12-19 03:58:41【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.20 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 04:01:41,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.20，告警名称：mem.pool0 ，告警内容：mem.pool0已达到62.58 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 03:58:41，首次发生时间：2024-12-19 03:58:41【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.20 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 03:59:26,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.18，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到57.24 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 02:43:52，首次发生时间：2024-12-19 02:43:11【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.18 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 02:44:43,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.18，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.73 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 02:43:11，首次发生时间：2024-12-19 02:43:11【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.18 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 02:44:08,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.20，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到56.74 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 02:01:43，首次发生时间：2024-12-19 02:01:13【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.20 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 02:08:46,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.20，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.66 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 02:01:13，首次发生时间：2024-12-19 02:01:13【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.20 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 02:08:26,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.250.97.104,告警名称:xgw.input_bps ,告警内容: xgw.input_bps已恢复到945.8 Mbps,由告警规则关闭，区域：南湖自用区, 发生时间：2024-12-19 01:54:18，首次发生时间：2024-12-19 01:49:14【P-DC(自用区-专线接入),P-DC | 自用武汉一区-无状态裸金属网关节点-公共集群,P-BMSWN1XGW001| 10.250.97.104 】【告警来源：Infrastructure Monitoring】【建设银行】",2024/12/19 01:54:57,1143,0,,
From,106980095533,"【告警级别：恢复通知 】告警对象：10.229.135.17，告警名称：mem.pool0 ，告警内容：mem.pool0已恢复到59.59 %,由告警规则关闭，区域：稻香湖自用区, 发生时间：2024-12-19 01:54:12，首次发生时间：2024-12-19 01:50:11【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.17 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 01:54:54,1143,0,,
From,106980095533,"【告警级别：提醒 】告警对象：10.229.135.17，告警名称：mem.pool0 ，告警内容：mem.pool0已达到60.54 %, 连续6次大于阈值60.0%，区域：稻香湖自用区, 发生时间：2024-12-19 01:50:11，首次发生时间：2024-12-19 01:50:11【P-VPC,P-VPC(自用区-虚拟私有网络) | 自用北京零区-VPCGW网关节点-COS集群组,P-VPCGW-BJAZ0-COS| 10.229.135.17 】【告警来源：Infrastructure Monitoring】【恢复时间：】,【VPCGW内存池监控】【建设银行】",2024/12/19 01:50:54,1143,0,,
